<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,5,20170321,120000,165.3300000,165.4000000,164.8500000,164.8600000,546100
SBER,5,20170321,120500,164.9300000,164.9300000,164.6200000,164.8500000,459680
SBER,5,20170321,121000,164.8500000,164.9500000,164.7600000,164.8500000,51610
SBER,5,20170321,121500,164.8300000,164.9000000,164.4600000,164.7400000,508040
SBER,5,20170321,122000,164.7100000,164.7500000,164.5100000,164.6000000,156950
SBER,5,20170321,122500,164.6600000,164.6600000,164.3500000,164.4000000,386250
SBER,5,20170321,123000,164.3900000,164.4000000,163.7800000,164.1000000,1414350
SBER,5,20170321,123500,164.0600000,164.0800000,163.7000000,163.7100000,628580
SBER,5,20170321,124000,163.7100000,164.0400000,163.5700000,163.9800000,660290
SBER,5,20170321,124500,163.9400000,163.9600000,163.7900000,163.9100000,192850
SBER,5,20170321,125000,163.9100000,163.9900000,163.6600000,163.9400000,441560
SBER,5,20170321,125500,163.9400000,163.9800000,163.7800000,163.8700000,105150
SBER,5,20170321,130000,163.9300000,163.9300000,163.6200000,163.6200000,206070
SBER,5,20170321,130500,163.6600000,163.8500000,163.6000000,163.8400000,176100
SBER,5,20170321,131000,163.8400000,163.8400000,163.6600000,163.6700000,214230
SBER,5,20170321,131500,163.7100000,164.1700000,163.6700000,164.1400000,419360
SBER,5,20170321,132000,164.1400000,164.1500000,163.9700000,164.1200000,86900
SBER,5,20170321,132500,164.1200000,164.6700000,164.0600000,164.3900000,419500
SBER,5,20170321,133000,164.4600000,164.4700000,164.0800000,164.0900000,119840
SBER,5,20170321,133500,164.1000000,164.3600000,164.0700000,164.3000000,131080
SBER,5,20170321,134000,164.3200000,164.3200000,164.1200000,164.2500000,77270
SBER,5,20170321,134500,164.2600000,164.4600000,164.2400000,164.4000000,125310
SBER,5,20170321,135000,164.4300000,164.4500000,164.1300000,164.1400000,126590
SBER,5,20170321,135500,164.1500000,164.2800000,164.1500000,164.2000000,106520
SBER,5,20170321,140000,164.2000000,164.3600000,164.1300000,164.3000000,150870
SBER,5,20170321,140500,164.3400000,164.3800000,164.1700000,164.2700000,69530
SBER,5,20170321,141000,164.2600000,164.4900000,164.2000000,164.4900000,230840
SBER,5,20170321,141500,164.4900000,164.8000000,164.4900000,164.7500000,521070
SBER,5,20170321,142000,164.7500000,165.1000000,164.6700000,165.0500000,368780
SBER,5,20170321,142500,165.0500000,165.1000000,164.7000000,164.8900000,319210
SBER,5,20170321,143000,164.8900000,165.2100000,164.8000000,165.0900000,392020
SBER,5,20170321,143500,165.1400000,165.3000000,164.8500000,165.0200000,932350
SBER,5,20170321,144000,165.0200000,165.0900000,164.8600000,164.8700000,291770
SBER,5,20170321,144500,164.8800000,164.9200000,164.6700000,164.7800000,311970
SBER,5,20170321,145000,164.7700000,165.0900000,164.7400000,164.9300000,382840
SBER,5,20170321,145500,164.9700000,165.0100000,164.8400000,164.8600000,79500
SBER,5,20170321,150000,164.8500000,164.9300000,164.7400000,164.7400000,129250
SBER,5,20170321,150500,164.7300000,164.8300000,164.6000000,164.6300000,275030
SBER,5,20170321,151000,164.6300000,164.6900000,164.5000000,164.6000000,162820
SBER,5,20170321,151500,164.5700000,164.6800000,164.5100000,164.5900000,93880
SBER,5,20170321,152000,164.5400000,164.8500000,164.5100000,164.8000000,135560
SBER,5,20170321,152500,164.8400000,165.0000000,164.7600000,164.8200000,91310
SBER,5,20170321,153000,164.8100000,164.8800000,164.4000000,164.4900000,351580
SBER,5,20170321,153500,164.4700000,164.5600000,164.4000000,164.4100000,106100
SBER,5,20170321,154000,164.4300000,164.4600000,164.1300000,164.2200000,318350
SBER,5,20170321,154500,164.2900000,164.3400000,164.0000000,164.2400000,391190
SBER,5,20170321,155000,164.2500000,164.2500000,164.0000000,164.1200000,278840
SBER,5,20170321,155500,164.1300000,164.4000000,164.0400000,164.3400000,187820
SBER,5,20170321,160000,164.3300000,164.4800000,164.2000000,164.2600000,148070
SBER,5,20170321,160500,164.2500000,164.2500000,163.9000000,164.0400000,203590
SBER,5,20170321,161000,164.0600000,164.9500000,163.9100000,164.8000000,538300
SBER,5,20170321,161500,164.8000000,164.9500000,164.3200000,164.4700000,240930
SBER,5,20170321,162000,164.5400000,164.5900000,164.3600000,164.4700000,55710
SBER,5,20170321,162500,164.5500000,164.5900000,164.2700000,164.4200000,95050
SBER,5,20170321,163000,164.3700000,164.5900000,164.3700000,164.4600000,148370
SBER,5,20170321,163500,164.4600000,164.7200000,164.3600000,164.7200000,219930
SBER,5,20170321,164000,164.7200000,165.1500000,164.5000000,164.9500000,563660
SBER,5,20170321,164500,165.0300000,165.2700000,164.9100000,165.1800000,283110
SBER,5,20170321,165000,165.2000000,165.2000000,164.7500000,164.8700000,188600
SBER,5,20170321,165500,164.8900000,164.9800000,164.7700000,164.8900000,143570
SBER,5,20170321,170000,164.8900000,165.1000000,164.8900000,165.0000000,164540
SBER,5,20170321,170500,165.0400000,165.0400000,164.7000000,164.8400000,155430
SBER,5,20170321,171000,164.8300000,164.8900000,164.6200000,164.8200000,229940
SBER,5,20170321,171500,164.8000000,165.0400000,164.7900000,164.9900000,314680
SBER,5,20170321,172000,165.0000000,165.0400000,164.7000000,164.7600000,614730
SBER,5,20170321,172500,164.7500000,164.7800000,164.5000000,164.5100000,202670
SBER,5,20170321,173000,164.5000000,164.5400000,164.1500000,164.2100000,279520
SBER,5,20170321,173500,164.1500000,164.2800000,163.8200000,163.8500000,473920
SBER,5,20170321,174000,163.8500000,163.8500000,163.6300000,163.7400000,591280
SBER,5,20170321,174500,163.8100000,163.9100000,163.7500000,163.8300000,188350
SBER,5,20170321,175000,163.8300000,163.9300000,163.7800000,163.9300000,59380
SBER,5,20170321,175500,163.9300000,163.9800000,163.7600000,163.8500000,130930
SBER,5,20170321,180000,163.7700000,163.8600000,163.1300000,163.2700000,954410
SBER,5,20170321,180500,163.2500000,163.2500000,163.0000000,163.0400000,762470
SBER,5,20170321,181000,163.0000000,163.0200000,162.6200000,162.7000000,778930
SBER,5,20170321,181500,162.7000000,162.8400000,162.5500000,162.5700000,540040
SBER,5,20170321,182000,162.5800000,162.5800000,162.3500000,162.4400000,723520
SBER,5,20170321,182500,162.4300000,162.5100000,162.2500000,162.4700000,750490
SBER,5,20170321,183000,162.4700000,162.6900000,162.3500000,162.4700000,965290
SBER,5,20170321,183500,162.4400000,162.6400000,162.3800000,162.4600000,838980
SBER,5,20170321,184000,162.3900000,162.6300000,162.3800000,162.3800000,952740
SBER,5,20170321,185000,162.9800000,162.9800000,162.9800000,162.9800000,999880
SBER,5,20170322,100500,162.0100000,162.0500000,161.1300000,161.5600000,1449390
SBER,5,20170322,101000,161.5600000,161.5600000,160.7100000,160.9200000,1185490
SBER,5,20170322,101500,160.9800000,161.2300000,160.9000000,161.2300000,496930
SBER,5,20170322,102000,161.2000000,161.2000000,161.0200000,161.1000000,229880
SBER,5,20170322,102500,161.1600000,161.6400000,161.0900000,161.4000000,591670
SBER,5,20170322,103000,161.4000000,161.5500000,161.3300000,161.3900000,207860
SBER,5,20170322,103500,161.3900000,161.3900000,160.9900000,161.1600000,491670
SBER,5,20170322,104000,161.1700000,161.3400000,161.1000000,161.2800000,327330
SBER,5,20170322,104500,161.3000000,161.4000000,161.2400000,161.3500000,250390
SBER,5,20170322,105000,161.3400000,161.6300000,161.3000000,161.5100000,540450
SBER,5,20170322,105500,161.6000000,161.6000000,161.1900000,161.1900000,166340
SBER,5,20170322,110000,161.2200000,161.2800000,160.1400000,160.3700000,2125100
SBER,5,20170322,110500,160.4600000,160.6400000,160.0500000,160.6000000,670040
SBER,5,20170322,111000,160.5900000,160.6000000,160.2100000,160.4200000,411570
SBER,5,20170322,111500,160.4300000,160.4700000,160.2500000,160.3700000,183310
SBER,5,20170322,112000,160.3700000,160.8400000,160.3000000,160.8400000,659710
SBER,5,20170322,112500,160.8400000,160.9000000,160.5700000,160.6000000,396350
SBER,5,20170322,113000,160.6300000,160.7800000,160.6000000,160.6800000,187030
SBER,5,20170322,113500,160.6400000,160.6900000,159.8000000,160.0600000,1132360
SBER,5,20170322,114000,160.0200000,160.2600000,159.8400000,160.2000000,243490
SBER,5,20170322,114500,160.1600000,160.2300000,159.8800000,160.1100000,363090
SBER,5,20170322,115000,160.0500000,160.2500000,159.9000000,159.9700000,703530
SBER,5,20170322,115500,159.9700000,160.2100000,159.9500000,160.1700000,651900
SBER,5,20170322,120000,160.1500000,160.2000000,159.9600000,159.9600000,141480
SBER,5,20170322,120500,160.0000000,160.2600000,159.8400000,160.1900000,333600
SBER,5,20170322,121000,160.1300000,160.3200000,160.1000000,160.2700000,173280
SBER,5,20170322,121500,160.2400000,160.3400000,160.0100000,160.0200000,165700
SBER,5,20170322,122000,160.0200000,160.2600000,159.7500000,160.2100000,718690
SBER,5,20170322,122500,160.2200000,160.2700000,160.1200000,160.1200000,68050
SBER,5,20170322,123000,160.1600000,160.2200000,159.8300000,159.8900000,338660
SBER,5,20170322,123500,159.9000000,160.0500000,159.8200000,160.0500000,62400
SBER,5,20170322,124000,160.0600000,160.4500000,160.0400000,160.3000000,255290
SBER,5,20170322,124500,160.3300000,160.5900000,160.3200000,160.4500000,200990
SBER,5,20170322,125000,160.4300000,160.4300000,160.3500000,160.4200000,162540
SBER,5,20170322,125500,160.4000000,160.6900000,160.3800000,160.6000000,1184210
SBER,5,20170322,130000,160.6000000,160.6700000,160.5200000,160.5900000,125070
SBER,5,20170322,130500,160.5900000,160.6500000,160.1800000,160.3500000,669290
SBER,5,20170322,131000,160.3100000,160.4500000,160.2700000,160.3700000,36870
SBER,5,20170322,131500,160.3600000,160.4500000,160.2900000,160.2900000,24280
SBER,5,20170322,132000,160.2900000,160.4400000,160.2900000,160.3300000,24660
SBER,5,20170322,132500,160.3300000,160.3900000,160.2900000,160.3600000,12280
SBER,5,20170322,133000,160.3100000,160.3500000,160.0500000,160.1600000,180540
SBER,5,20170322,133500,160.1600000,160.3000000,160.1100000,160.3000000,68560
SBER,5,20170322,134000,160.2500000,160.3800000,160.1100000,160.3200000,248780
SBER,5,20170322,134500,160.3100000,160.3900000,160.3000000,160.3400000,36640
SBER,5,20170322,135000,160.3100000,160.3100000,160.1400000,160.2600000,79770
SBER,5,20170322,135500,160.2400000,160.2900000,160.1700000,160.2800000,79820
SBER,5,20170322,140000,160.2700000,160.3000000,160.2000000,160.2500000,24830
SBER,5,20170322,140500,160.2300000,160.2900000,160.2000000,160.2900000,25070
SBER,5,20170322,141000,160.2900000,160.3200000,160.2100000,160.3000000,146600
SBER,5,20170322,141500,160.3000000,160.9500000,160.2700000,160.9100000,658480
SBER,5,20170322,142000,160.9000000,160.9300000,160.6200000,160.7400000,374470
SBER,5,20170322,142500,160.6600000,160.8000000,160.5100000,160.5400000,336770
SBER,5,20170322,143000,160.6200000,160.8500000,160.5300000,160.7400000,142750
SBER,5,20170322,143500,160.7400000,160.7900000,160.6000000,160.6300000,50640
SBER,5,20170322,144000,160.6500000,160.6500000,160.4000000,160.4100000,67960
SBER,5,20170322,144500,160.4100000,160.5700000,160.2500000,160.5700000,105150
SBER,5,20170322,145000,160.4900000,160.5400000,160.3900000,160.4700000,13090
SBER,5,20170322,145500,160.4400000,160.4700000,160.3500000,160.3500000,15870
SBER,5,20170322,150000,160.4300000,160.7000000,160.3700000,160.7000000,49920
SBER,5,20170322,150500,160.6900000,160.7000000,160.4600000,160.4600000,145700
SBER,5,20170322,151000,160.4500000,160.4800000,160.1600000,160.1700000,190500
SBER,5,20170322,151500,160.1600000,160.2900000,160.0900000,160.2500000,83490
SBER,5,20170322,152000,160.2700000,160.4900000,160.2500000,160.4700000,37430
SBER,5,20170322,152500,160.4500000,160.4900000,160.3200000,160.3200000,26940
SBER,5,20170322,153000,160.4200000,160.4800000,160.3400000,160.3900000,10570
SBER,5,20170322,153500,160.4100000,160.5900000,160.4100000,160.4800000,61550
SBER,5,20170322,154000,160.5400000,160.5400000,160.4100000,160.4700000,17090
SBER,5,20170322,154500,160.4900000,160.6000000,160.4200000,160.5500000,60470
SBER,5,20170322,155000,160.5300000,160.7300000,160.5000000,160.7100000,288930
SBER,5,20170322,155500,160.7300000,160.8000000,160.7300000,160.8000000,104540
SBER,5,20170322,160000,160.8000000,160.9400000,160.7400000,160.9300000,384080
SBER,5,20170322,160500,160.9200000,161.2500000,160.8500000,161.2300000,1455990
SBER,5,20170322,161000,161.1700000,161.4500000,161.0100000,161.1400000,612240
SBER,5,20170322,161500,161.1400000,161.1600000,160.9000000,161.0400000,841000
SBER,5,20170322,162000,161.0400000,161.0400000,160.6100000,160.7500000,1059750
SBER,5,20170322,162500,160.7200000,160.9000000,160.6000000,160.6300000,217560
SBER,5,20170322,163000,160.6300000,160.8000000,160.5100000,160.7700000,141780
SBER,5,20170322,163500,160.7200000,160.8000000,160.5000000,160.6600000,196930
SBER,5,20170322,164000,160.7000000,160.8900000,160.6300000,160.8900000,172780
SBER,5,20170322,164500,160.8700000,161.1400000,160.7500000,161.1000000,233160
SBER,5,20170322,165000,161.1000000,161.5900000,161.0700000,161.3300000,556400
SBER,5,20170322,165500,161.3800000,161.5000000,161.2500000,161.3000000,236730
SBER,5,20170322,170000,161.3400000,161.5000000,161.2600000,161.3600000,59310
SBER,5,20170322,170500,161.4000000,161.8500000,161.4000000,161.6400000,422830
SBER,5,20170322,171000,161.6400000,161.6400000,161.2600000,161.3200000,186170
SBER,5,20170322,171500,161.3300000,161.4600000,161.1200000,161.1900000,210670
SBER,5,20170322,172000,161.1600000,161.2900000,161.0000000,161.1500000,337890
SBER,5,20170322,172500,161.1700000,161.4900000,161.1000000,161.3200000,81170
SBER,5,20170322,173000,161.3700000,161.7000000,161.2900000,161.5100000,190720
SBER,5,20170322,173500,161.5200000,161.5800000,160.5200000,160.9000000,1534270
SBER,5,20170322,174000,160.8400000,161.3800000,160.8300000,161.1000000,673930
SBER,5,20170322,174500,161.1600000,161.4600000,161.1100000,161.2500000,159630
SBER,5,20170322,175000,161.2400000,161.2600000,161.1000000,161.2300000,66550
SBER,5,20170322,175500,161.2200000,161.7900000,161.2100000,161.7400000,313310
SBER,5,20170322,180000,161.7300000,161.9900000,161.6000000,161.9900000,536920
SBER,5,20170322,180500,161.9500000,162.4900000,161.9000000,162.2800000,1225150
SBER,5,20170322,181000,162.2800000,162.4200000,162.0000000,162.1300000,439380
SBER,5,20170322,181500,162.1700000,162.2500000,161.9000000,162.1200000,398180
SBER,5,20170322,182000,162.1500000,162.9200000,162.1100000,162.7300000,1488040
SBER,5,20170322,182500,162.7300000,162.8400000,162.5800000,162.5900000,488370
SBER,5,20170322,183000,162.6300000,162.6900000,162.3800000,162.3800000,502490
SBER,5,20170322,183500,162.4000000,162.6100000,162.3700000,162.6100000,601120
SBER,5,20170322,184000,162.5600000,162.9200000,162.4300000,162.5100000,1880630
SBER,5,20170322,185000,162.9200000,162.9200000,162.9200000,162.9200000,657440
SBER,5,20170323,100500,163.3900000,164.4000000,163.3900000,164.0700000,1784170
SBER,5,20170323,101000,164.1000000,164.4100000,164.0300000,164.1300000,497350
SBER,5,20170323,101500,164.0800000,164.2700000,164.0800000,164.1500000,294090
SBER,5,20170323,102000,164.1600000,164.4500000,164.1600000,164.4000000,357060
SBER,5,20170323,102500,164.3100000,164.4100000,163.8300000,163.8900000,800870
SBER,5,20170323,103000,163.9000000,164.2100000,163.8800000,164.1500000,152230
SBER,5,20170323,103500,164.2000000,164.3500000,163.8800000,163.9100000,281480
SBER,5,20170323,104000,163.9100000,163.9700000,163.6500000,163.9100000,477520
SBER,5,20170323,104500,163.9200000,163.9900000,163.6500000,163.7300000,107140
SBER,5,20170323,105000,163.6900000,163.9300000,163.6100000,163.8500000,141780
SBER,5,20170323,105500,163.8500000,163.9200000,163.6200000,163.6200000,371090
SBER,5,20170323,110000,163.6600000,163.7100000,163.5100000,163.5500000,406350
SBER,5,20170323,110500,163.5900000,163.8500000,163.5500000,163.8000000,178150
SBER,5,20170323,111000,163.8000000,163.8300000,163.3100000,163.5300000,673870
SBER,5,20170323,111500,163.5400000,163.7400000,163.4700000,163.6700000,236410
SBER,5,20170323,112000,163.6200000,163.7200000,163.6100000,163.6600000,141250
SBER,5,20170323,112500,163.6700000,164.2400000,163.6100000,164.0000000,374710
SBER,5,20170323,113000,164.0000000,164.0000000,163.6200000,163.9300000,274010
SBER,5,20170323,113500,163.9400000,163.9400000,163.7500000,163.8000000,412310
SBER,5,20170323,114000,163.7900000,163.9100000,163.5100000,163.5300000,327630
SBER,5,20170323,114500,163.5200000,163.9100000,163.5000000,163.7000000,548450
SBER,5,20170323,115000,163.5600000,163.7500000,163.5400000,163.6700000,180630
SBER,5,20170323,115500,163.6500000,163.6900000,163.0000000,163.1000000,965280
SBER,5,20170323,120000,163.1000000,163.4200000,163.1000000,163.2600000,183000
SBER,5,20170323,120500,163.2800000,163.4700000,163.2600000,163.4000000,61490
SBER,5,20170323,121000,163.4000000,163.5800000,163.2500000,163.4800000,177230
SBER,5,20170323,121500,163.4400000,163.9000000,163.3500000,163.4800000,431840
SBER,5,20170323,122000,163.5500000,163.7900000,163.4900000,163.7400000,341560
SBER,5,20170323,122500,163.7000000,163.7500000,163.5500000,163.6900000,130140
SBER,5,20170323,123000,163.6300000,163.7000000,163.5100000,163.6000000,583370
SBER,5,20170323,123500,163.6700000,163.7000000,163.4000000,163.4100000,131590
SBER,5,20170323,124000,163.4100000,163.5500000,163.3300000,163.4700000,131750
SBER,5,20170323,124500,163.4500000,163.8000000,163.4000000,163.6800000,68630
SBER,5,20170323,125000,163.7300000,163.7800000,163.5700000,163.7300000,67540
SBER,5,20170323,125500,163.7300000,164.1000000,163.7200000,164.0600000,341530
SBER,5,20170323,130000,164.0700000,164.6500000,164.0700000,164.6200000,1041900
SBER,5,20170323,130500,164.6300000,164.8400000,164.3900000,164.4200000,543950
SBER,5,20170323,131000,164.4300000,164.5000000,164.2900000,164.3400000,296260
SBER,5,20170323,131500,164.3400000,164.3900000,164.1500000,164.1800000,265790
SBER,5,20170323,132000,164.1800000,164.2200000,163.8400000,164.0000000,326910
SBER,5,20170323,132500,164.0000000,164.1000000,163.8000000,163.8500000,445390
SBER,5,20170323,133000,163.9000000,164.0100000,163.7900000,163.9100000,482180
SBER,5,20170323,133500,163.9100000,164.2800000,163.9000000,164.0700000,193280
SBER,5,20170323,134000,164.1000000,164.1200000,164.0100000,164.0100000,137860
SBER,5,20170323,134500,164.0300000,164.1500000,163.8700000,164.0800000,138490
